"2016-02-24 22:10:00 UTC"	["sixth", 94]
"2016-02-24 22:10:00 UTC"	["tenth", 10]
"2016-02-24 22:10:00 UTC"	["third", 373]
"2016-02-24 22:20:00 UTC"	["1-2", 241]
"2016-02-24 22:20:00 UTC"	["3-5", 224]
"2016-02-24 22:20:00 UTC"	["6-8", 136]
"2016-02-24 22:20:00 UTC"	["9-12", 67]
"2016-02-24 22:20:00 UTC"	["adult-education", 4]
"2016-02-24 22:20:00 UTC"	["eighth", 32]
"2016-02-24 22:20:00 UTC"	["eleventh", 6]
"2016-02-24 22:20:00 UTC"	["fifth", 157]
"2016-02-24 22:20:00 UTC"	["first", 693]
"2016-02-24 22:20:00 UTC"	["fourth", 268]
"2016-02-24 22:20:00 UTC"	["homeschooler", 3]
"2016-02-24 22:20:00 UTC"	["kindergarten", 607]
"2016-02-24 22:20:00 UTC"	["ninth", 30]
"2016-02-24 22:20:00 UTC"	["none", 11585]
"2016-02-24 22:20:00 UTC"	["not-grade-specific", 2]
"2016-02-24 22:20:00 UTC"	["other", 1]
"2016-02-24 22:20:00 UTC"	["pre-k", 143]
"2016-02-24 22:20:00 UTC"	["prek-k", 431]
"2016-02-24 22:20:00 UTC"	["second", 456]
"2016-02-24 22:20:00 UTC"	["seventh", 56]
"2016-02-24 22:20:00 UTC"	["sixth", 112]
"2016-02-24 22:20:00 UTC"	["tenth", 7]
"2016-02-24 22:20:00 UTC"	["third", 398]
"2016-02-24 22:30:00 UTC"	["1-2", 235]
"2016-02-24 22:30:00 UTC"	["3-5", 188]
"2016-02-24 22:30:00 UTC"	["6-8", 125]
"2016-02-24 22:30:00 UTC"	["9-12", 48]
"2016-02-24 22:30:00 UTC"	["adult-education", 6]
"2016-02-24 22:30:00 UTC"	["eighth", 38]
"2016-02-24 22:30:00 UTC"	["eleventh", 2]
"2016-02-24 22:30:00 UTC"	["fifth", 119]
"2016-02-24 22:30:00 UTC"	["first", 681]
"2016-02-24 22:30:00 UTC"	["fourth", 286]
"2016-02-24 22:30:00 UTC"	["higher-education", 1]
"2016-02-24 22:30:00 UTC"	["homeschooler", 1]
"2016-02-24 22:30:00 UTC"	["kindergarten", 549]
"2016-02-24 22:30:00 UTC"	["ninth", 15]
"2016-02-24 22:30:00 UTC"	["none", 10725]
"2016-02-24 22:30:00 UTC"	["other", 1]
"2016-02-24 22:30:00 UTC"	["pre-k", 89]
"2016-02-24 22:30:00 UTC"	["prek-k", 373]
"2016-02-24 22:30:00 UTC"	["second", 452]
"2016-02-24 22:30:00 UTC"	["seventh", 29]
"2016-02-24 22:30:00 UTC"	["sixth", 128]
"2016-02-24 22:30:00 UTC"	["tenth", 2]
"2016-02-24 22:30:00 UTC"	["third", 339]
"2016-02-24 22:30:00 UTC"	["twelfth", 5]
"2016-02-24 22:40:00 UTC"	["1-2", 227]
"2016-02-24 22:40:00 UTC"	["3-5", 119]
"2016-02-24 22:40:00 UTC"	["6-8", 142]
"2016-02-24 22:40:00 UTC"	["9-12", 57]
"2016-02-24 22:40:00 UTC"	["adult-education", 1]
"2016-02-24 22:40:00 UTC"	["eighth", 17]
"2016-02-24 22:40:00 UTC"	["eleventh", 8]
"2016-02-24 22:40:00 UTC"	["fifth", 179]
"2016-02-24 22:40:00 UTC"	["first", 648]
"2016-02-24 22:40:00 UTC"	["fourth", 285]
"2016-02-24 22:40:00 UTC"	["higher-education", 2]
"2016-02-24 22:40:00 UTC"	["homeschooler", 1]
"2016-02-24 22:40:00 UTC"	["kindergarten", 543]
"2016-02-24 22:40:00 UTC"	["ninth", 19]
"2016-02-24 22:40:00 UTC"	["none", 10696]
"2016-02-24 22:40:00 UTC"	["other", 3]
"2016-02-24 22:40:00 UTC"	["pre-k", 111]
"2016-02-24 22:40:00 UTC"	["prek-k", 385]
"2016-02-24 22:40:00 UTC"	["second", 390]
"2016-02-24 22:40:00 UTC"	["seventh", 30]
"2016-02-24 22:40:00 UTC"	["sixth", 108]
"2016-02-24 22:40:00 UTC"	["tenth", 4]
"2016-02-24 22:40:00 UTC"	["third", 384]
"2016-02-24 22:40:00 UTC"	["twelfth", 2]
"2016-02-24 22:50:00 UTC"	["1-2", 253]
"2016-02-24 22:50:00 UTC"	["3-5", 246]
"2016-02-24 22:50:00 UTC"	["6-8", 162]
"2016-02-24 22:50:00 UTC"	["9-12", 78]
"2016-02-24 22:50:00 UTC"	["eighth", 59]
"2016-02-24 22:50:00 UTC"	["eleventh", 8]
"2016-02-24 22:50:00 UTC"	["fifth", 200]
"2016-02-24 22:50:00 UTC"	["first", 601]
"2016-02-24 22:50:00 UTC"	["fourth", 257]
"2016-02-24 22:50:00 UTC"	["higher-education", 4]
"2016-02-24 22:50:00 UTC"	["kindergarten", 630]
